dates,details,scores,reviews
 5/21/2013 , solal |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","although I am happy with the treatment, I came to this site to explore if my forgetfulness and loss of short memory has anything to do with it. I dont seem to have come across any person reporting this. I might be losing it"
 5/20/2013 , jim |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","for insomnia , seems so far to keep me a sleep for around 6 hours + with out waking ."
 5/5/2013 , Marilyn |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have just started taking it (one month) and the difference in my pain level compared to before is amazing! I take the Natural Factors 50 mg brand (2 tablets a day) and I can honestly say that after 2 weeks I have NO pain. I also noticed I do not wake up as much as before (maybe only 1 or 2 times a night to pee) and then quickly back to sleep. Amazing! I used to wake up then couldn't get back to sleep for and hour : (   I have also been taking Joint Formula 14 9which is Sierra Sil) supplements ,for Joint Health for Joint Health. I have taken this for 2 months BUT only after I started taking 5-HTP did the pain totally go away - like within 2 days! I do take warfarin, so I will have to go to my DR for a blood test checkup. I hope I can continue on 5-HTP because being pain free is so wonderful."
 5/3/2013 , mjs610 |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","First of all if you are thinking about buying 5htp, get it from the brand Liftmode, off of amazon. They give you the best value and the customer service is great. When taking 5htp I feel a lot more positive and happier and it helps calm down my anxiety. Awesome stuff!"
 4/24/2013 ,  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 4/24/2013 , jflores74 |  Age: 45-54 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I began using 5-HTP years ago for depression. When I went through peri-menopause I was grateful to have it. It relieved my anxiety as well as my over-all ability to overcome a lot of the symptoms of menopause. I take one dose two to three times a week. It's frustrating when I am told how dangerous it is to take 5-HTP. The plant that it derives from may have a contaminant, but purchasing it from a reputable manufacturer who purifies the ingredients is recommended. Taking too much may have not be ,good for you, but isn't that the case with most supplements? They banned Tryptophan when a bad batch was distributed by a Chinese company. Maybe if we had safer over-sight, the issue would not be so extreme."
 4/22/2013 , MischiefsMommy |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Hubby has tendency to become irrational and break things. When he takes this he is a totally different person. I can actually live with him.
 4/22/2013 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I noticed after taking 5-HTP in the beginning, I had energy bursts, but  after several days of taking 5HTP - energy dissipated and ""dizziness"" replaced the energy.  "
 4/9/2013 , enkindled |  Age: 25-34 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I take a very small amount of 5-htp (15-25mg) daily each morning if I start to feel a case of the blues. Within a day or two of taking it I feel productive and happy again. I don't take it continuously...only for about a week. Afterwards, I can typically come off of it with lasting results. I also take it occasionally to ward off PMS with decent results. "
 3/22/2013 ,    On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","For those who when first taking it get sleepy, this worked for me. The first time I took it I started with 50 mg at night and sleep for 9 hrs. Haven't sleep like that since I was a teenager. I keep taking 50mg at night but had a hard time getting up and getting going in the morning. I backed up the dosage time from the evening to the afternoon and still felt tired. I started braking open a capsule and emptied more than half out and took that dosage for three weeks. I stopped having the drowsy ef,fect and actually started to feel that I didn't feel like sleeping. I then started only emptying 1/3 out and eventually worked back up to a full 50mg capsule. I am now taking 50mg in the morning without any feeling of being tired. My feeling could be described as very calm but wide awake. In a few weeks I may start to add a half capsule at night time. Bottom line for me I had to ease in the dosage over a period of time but it diffidently works."
 3/8/2013 , cthompson2151 |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Started taking to improve mood. Helped immensely but noticed about 3 days into it that my mouth burned and my tongue and lips were swollen. Stopped taking it for about 10 days and it gradually subsided. To see for sure if was allergic reaction to the 5-HTP, tried it again for single dose and am suffering from burning mouth 4 days later. Will not try again."
 3/7/2013 , Lupette |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",After the death of my husband I was very low. Since taking 5HTP I feel amazingly better.
 2/28/2013 ,  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Weight loss , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have only been on it for about 5 weeks and have so far lost about 10 lbs. I seem to be sleeping better also.
 2/25/2013 , jil |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Unfortunately, I only came to this site to see if my all over muscle pain could have come from 5-HTP.  Apparently it did.  I DO feel calm and emotionally balanced, BUT I am in pain from my neck to my feet.  I feel like I've run a marathon, moved a fridge and spent 3 days gardening on my knees.  I'm now going to make a Drs. Appt immediatly and cease taking this product. "
 2/24/2013 ,  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Weight loss , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/18/2013 , LH |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Started taking 200mg 5HTP 2 weeks ago for insomnia.  Started sleeping better after 2 doses.  Still wake about 3 am but am able to return to sleep easily. 3 positive side effects for me was appetite suppression and I feel less anxious and the tenitis I have had for years is gone.  However, the negative side effect that just started today is extreme dizziness.  If I turn my head up or down on an angle the room spins.  Bending over at the waste to pick my pen off the floor made me so dizzy I fell t,o my knees.  Walking down the stairs is frightening and there is no way I would attempt to drive.  I suppose I could have a bug.  I'm not sure if I should take the pill tonight or just skip it.  As a side bar, my husband started taking 5HTP the same day I started also for insomnia and winter blahs.  He never had tenitis before but his ears started ringing after 3 days.  He stopped taking it immediately but unfortunately still has tenitis!  "
